id review,beans,drinks,barista,coffee_sentiment,place_go,wifi,out,decoration,place_sentiment,baked,lunch,breakfast,food_sentiment,rating
13.0,0.0,0.01505115775913277,0.0668153104781061,0.0,0.02825795978722175,0.0,0.03354640058244783,0.0242244462987347,0.04060240853997081,0.011240985322334663,0.013518451760896881,0.021073569435267267,0.0,1.0
14.0,0.03650107500847077,0.013414595510097058,0.0,0.0,0.05241178002121336,0.15612494995995999,0.02027988233271598,0.0,0.14561779668649144,0.0,0.0,0.0,0.0,1.0
15.0,0.0,0.03178378951632577,0.0,0.0,0.0580678972835317,0.0,0.0,0.01689343445998715,0.0,0.0,0.010555487058090698,0.0,0.0,1.0
16.0,0.0,0.014029932522348552,0.0,0.0,0.03012154849885006,0.0,0.018799014461176905,0.0,0.026585821210244324,0.0,0.014051349215149698,0.0,0.12610762273557943,1.0
17.0,0.0,0.016493686683445738,0.09343179967101768,0.037283213665730223,0.020865954579446944,0.0,0.0,0.022510052710819534,0.0,0.005637584095764487,0.016833184468593037,0.0,0.0,1.0
18.0,0.0,0.0039412135556239625,0.07007943810778341,0.0,0.025644294566073624,0.0,0.026489800645092477,0.022471365309570165,0.0,0.0,0.009275513196161867,0.0,0.0,1.0
19.0,0.0,0.0,0.0,0.0,0.02143303524935281,0.0,0.0,0.0,0.14849242404917498,0.0,0.0,0.0,0.0,1.0
20.0,0.0,0.0,0.0,0.0,0.02070196678027062,0.0,0.05070925528371099,0.0,0.14342743312012723,0.0,0.0,0.0,0.0,1.0
21.0,0.0,0.016253313773775327,0.0,0.0,0.029172035697584184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867527617235709,1.0
22.0,0.0,0.02117001093656279,0.0,0.05096673988399655,0.04871921333352491,0.0,0.0,0.0,0.08366600265340755,0.0,0.013518451760896881,0.0,0.0,1.0
23.0,0.0,0.005317945372643963,0.0,0.08115026712006891,0.0,0.0,0.08215838362577492,0.0,0.34856850115866755,0.0,0.0,0.0,0.0,1.0
24.0,0.0,0.006140634384863434,0.0,0.0,0.02618144852216392,0.0,0.0,0.0,0.07378647873726218,0.0,0.027036903521793762,0.0,0.0,1.0
25.0,0.0,0.01838395892655015,0.0,0.047719760577074076,0.036529019562083945,0.0,0.09519773372798558,0.0,0.02692598522905997,0.0,0.0,0.0,0.0,1.0
26.0,0.0,0.04103269582536386,0.0,0.008627462974597386,0.00713180413418185,0.0,0.008734640537108554,0.0,0.037057941330098196,0.0,0.0,0.0,0.0,1.0
27.0,0.0,0.005558525646949522,0.0,0.0,0.011927107455535574,0.0,0.0,0.0,0.12395013660192702,0.0,0.0,0.0,0.0,1.0
28.0,0.0,0.0,0.0,0.0,0.03884438265487336,0.0,0.0,0.0,0.193275853524323,0.0,0.0,0.0,0.0,1.0
29.0,0.0,0.00913168427437542,0.09699111123767895,0.0,0.013034389512916977,0.0,0.0,0.0,0.06972166887783962,0.0,0.0,0.0,0.0,1.0
30.0,0.0,0.004019988840526467,0.0,0.0,0.014424173943521617,0.0,0.020225424859373686,0.0,0.028603070140884215,0.0,0.0,0.0,0.0,1.0
31.0,0.0,0.04600057854783247,0.04225771273642583,0.09321386277094974,0.06145484341483761,0.0,0.0325,0.013085598064755342,0.0,0.017099639201419235,0.0,0.02076136996343499,0.0,1.0
32.0,0.0,0.006191030947688577,0.0,0.0,0.015301247090493224,0.0,0.0,0.0,0.0,0.007089583442527778,0.01227951872695718,0.0,0.09833203675875428,1.0
33.0,0.0,0.0,0.0,0.0,0.011385272945722422,0.0,0.0,0.011540504335510796,0.06956655929999347,0.0,0.0,0.0,0.0,1.0
34.0,0.0,0.004163817493154203,0.0,0.0,0.01935529811241109,0.0,0.0,0.011755686697006823,0.07005917529830237,0.0,0.016752435540805678,0.0,0.0,1.0
35.0,0.0,0.024817078405671822,0.0,0.0,0.02956648045042336,0.0,0.04375,0.027148777418607762,0.06187184335382291,0.0,0.0,0.0,0.0,1.0
36.0,0.0,0.010604034547282835,0.0,0.03416301041313257,0.03097232544021939,0.0,0.032274861218395144,0.008505638742090971,0.19052687154186615,0.0,0.017714884034991846,0.0,0.0,1.0
37.0,0.0,0.006542265508369986,0.0890870806374748,0.023661723112656505,0.01794496781278673,0.0,0.025601058992610518,0.013978410046211105,0.08588235821988886,0.022768934435591623,0.0,0.0,0.0,1.0
38.0,0.0,0.020996272764597947,0.0,0.03703985987435961,0.02551551815399144,0.0,0.01875,0.0277587453824102,0.0,0.0,0.0,0.0,0.0,1.0
39.0,0.0,0.03321011327880981,0.09321176949126826,0.01614747369078584,0.02159968187634105,0.0,0.0,0.0,0.06544174686307813,0.0,0.016556654463313048,0.0,0.0,1.0
40.0,0.021744404229463592,0.003704302888484799,0.0,0.0,0.022176080199255092,0.0,0.018514693046020984,0.009214441970598553,0.08794308369460968,0.009718305393127962,0.0,0.0,0.05629017570398925,1.0
41.0,0.0,0.0026334580597524955,0.0,0.0,0.029459275180326525,0.08249579113843056,0.06340940616309303,0.02365080824398201,0.059440449944084706,0.007817359694461236,0.0,0.0,0.0,1.0
42.0,0.0,0.022000285459309342,0.0,0.031058866708550587,0.026812672300901015,0.0,0.0,0.018489179749225763,0.0,0.0,0.013170737975367572,0.018464967120898484,0.0,1.0
43.0,0.0,0.03728331059426963,0.0,0.0,0.009999999999999997,0.09486832980505137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44.0,0.0,0.004103960932010185,0.0,0.0,0.020694585351732606,0.0,0.0,0.0,0.08134635380209701,0.0034774832509171416,0.00602317767305828,0.0,0.0,1.0
45.0,0.0,0.0,0.09177981712433601,0.0,0.017615143485400993,0.09185586535436918,0.023719596810013448,0.013287609046470908,0.03354457550274262,0.01692458011805334,0.0,0.0,0.0236227795630767,1.0
46.0,0.0,0.0083568854821591,0.0,0.014954101371416034,0.023214044900545124,0.0,0.026245262729578247,0.010875836094077402,0.11493008166129755,0.0,0.0110377696422087,0.0,0.0,1.0
47.0,0.0,0.01622913249862178,0.0,0.0,0.022881589428741637,0.0,0.07071067811865475,0.02525660698182331,0.0,0.0,0.0,0.0,0.0,1.0
48.0,0.0,0.004661196384983866,0.0,0.0,0.02659607916798221,0.0,0.0,0.010441318842790513,0.06552239311868883,0.0,0.006593558538447378,0.009764331810928019,0.0,1.0
49.0,0.0,0.011337628762822953,0.0,0.04380852707064465,0.025430140481462617,0.0,0.02338134337746704,0.023455246924603834,0.054946394684097385,0.013062472037407222,0.015383557540281406,0.0,0.06091206823305439,1.0
50.0,0.0,0.0034110736433166145,0.0,0.0,0.018012730019285977,0.10994113684799049,0.017677669529663688,0.0159913346236102,0.06881577374226851,0.0,0.015018785229652765,0.0,0.0,1.0
51.0,0.0,0.014527020466757896,0.0,0.0,0.011272734397519874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,0.0,0.0,0.0,0.018333795263951427,0.026296804228928817,0.0,0.018561553006146873,0.0,0.07875,0.0,0.015549158041176176,0.02179943846160674,0.0,1.0
53.0,0.0,0.02388024483002446,0.0,0.0,0.034508373476057834,0.23418462116878114,0.036378349276694935,0.0,0.14372119722854523,0.006070463593585053,0.052571756847932305,0.0,0.0,1.0
54.0,0.0,0.012281268769726869,0.0,0.03187883565316692,0.03921313558408806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55.0,0.0,0.011441404793799223,0.0,0.0,0.018791911595469175,0.0,0.026632087455415378,0.02957093338707825,0.0,0.0,0.031414043121877164,0.0,0.0,1.0
56.0,0.0,0.005838293149101863,0.0,0.0,0.019123603838262473,0.0,0.021843071446872944,0.0,0.1414213562373095,0.0,0.0,0.0,0.0,1.0
57.0,0.0,0.003070317192431717,0.0,0.0,0.04022877447662389,0.0,0.02746751327867679,0.0,0.038844929803367796,0.0,0.013518451760896881,0.024814583349273254,0.0,1.0
58.0,0.0,0.03348776355519433,0.07715167498104597,0.07261742442739574,0.02112158391425293,0.0,0.026892643710023856,0.035074905999443684,0.07988156866999047,0.007498687844430793,0.012988108336653278,0.03790490217894517,0.1386750490563073,1.0
59.0,0.0,0.010466429077641162,0.09262164798801209,0.041555651799576675,0.02899648624698231,0.0,0.02156645538663629,0.02250700553581089,0.0,0.0,0.025736487722678003,0.0,0.0,1.0
60.0,0.0,0.0,0.0,0.033953204884829634,0.02806706996939058,0.0,0.034374999999999996,0.0,0.14584077361972542,0.0,0.0,0.0,0.0,1.0
61.0,0.0,0.003368032069341176,0.0,0.0,0.02830874592376014,0.0,0.0,0.0,0.0,0.008561686115234689,0.014829275350043487,0.0,0.0,1.0
62.0,0.0,0.0,0.11952286093343936,0.0,0.0,0.0,0.0,0.01943112176768714,0.037123106012293745,0.0,0.0,0.0,0.0,1.0
63.0,0.0,0.03303046970975774,0.0,0.0,0.02007025806096812,0.0,0.032054852783260784,0.0,0.09258718969335067,0.008493426473692715,0.0,0.0,0.0,1.0
64.0,0.0,0.019663059919847212,0.0,0.0474775723307876,0.0318781890475682,0.0,0.010391252437481258,0.01576636882094487,0.014695450127128477,0.0,0.0,0.0,0.04658474953124561,1.0
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,0.0,0.01902605976617976,0.0,0.0,0.025736836935803722,0.0,0.03169328455231937,0.0,0.044821072850039764,0.0,0.0,0.0,0.07216878364870323,1.0
67.0,0.0,0.005110655118076459,0.0,0.0,0.016989215868985105,0.0,0.017677669529663688,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,0.0,0.0,0.0,0.0,0.0241530433344292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,0.016088827248325315,0.008122168358585265,0.07829264083762565,0.0,0.021379172189382165,0.0,0.014362313242185837,0.0,0.05963856956092147,0.0,0.012654014482674973,0.027355506845775528,0.0,1.0
71.0,0.016326501557719406,0.004250270022320558,0.0,0.0,0.04070274307390295,0.0,0.026516504294495532,0.01831983729065748,0.1096566630441415,0.012824729401064426,0.0,0.01684325656686344,0.05533985905294664,1.0
72.0,0.0,0.002416376419512463,0.060719292654723075,0.0,0.019398507244974633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73.0,0.0,0.02040779580732383,0.0,0.05297309103671165,0.03491736856371543,0.0,0.02681558354452376,0.03969957098096981,0.0,0.0,0.0,0.0,0.044226898133585164,1.0
74.0,0.0,0.015526951069607052,0.0,0.018782637100417846,0.02600581965048668,0.0,0.021297646785678564,0.01855537939912157,0.0,0.0,0.0,0.0,0.0,1.0
75.0,0.0,0.012525292906348282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76.0,0.0,0.0037242049939223273,0.0,0.0,0.022348730546696987,0.0,0.0,0.0,0.055364287468756226,0.009467093403593876,0.0,0.0,0.0,1.0
77.0,0.0,0.0022562131409857022,0.1322875655532295,0.0,0.023792086055394998,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,0.021990494929398925,0.05487802214893902,0.058047784559407484,0.03122767381013687,0.026865486556381324,0.0,0.022054488499236684,0.0,0.08777091368227609,0.0,0.01617846985398714,0.010995247464699463,0.07037737487839305,1.0
79.0,0.0,0.0035084264730816843,0.0,0.0,0.0154976503682565,0.0,0.0,0.0,0.0,0.0,0.018212319909644354,0.0,0.0,1.0
80.0,0.0,0.003721629824580351,0.0909241209316635,0.0,0.031056499687497078,0.0,0.0,0.0,0.0,0.0,0.00573539334676405,0.0,0.0,1.0
81.0,0.0,0.015136959553512977,0.0,0.0,0.0231220591555322,0.0,0.0,0.01564028117724636,0.0,0.0,0.0,0.0,0.060759998178747186,1.0
82.0,0.0,0.016516495664983165,0.0,0.03662599370166148,0.034688909225836576,0.0,0.01854049621773916,0.021724837027843315,0.026220221204253793,0.0,0.0,0.0,0.0,1.0
83.0,0.0,0.015850512505928734,0.0,0.0,0.015115980019091906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.0,0.0,0.01843554395849907,0.0,0.0,0.01141088661469096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,0.0,0.01924105031636373,0.0,0.0,0.03484389813186871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86.0,0.0,0.044895784071515364,0.0,0.03329635791060134,0.04461132492179534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87.0,0.0,0.018222723196186376,0.0,0.0,0.03827834823617996,0.0,0.0,0.027942926996178022,0.03423979090546553,0.0,0.018796534365645795,0.0,0.0830356200321705,1.0
89.0,0.0,0.04622180853056377,0.0,0.0,0.009445678364383073,0.0,0.0,0.00856342204178839,0.0,0.0,0.0,0.0,0.0,1.0
90.0,0.0,0.0,0.0,0.0,0.02744044193153287,0.0,0.02590277777777777,0.0,0.036632059636469746,0.0,0.0,0.0,0.0,1.0
91.0,0.0,0.0,0.07412493166611013,0.0,0.02282177322938192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92.0,0.0,0.0,0.0,0.04880430059018939,0.0297070401202799,0.0,0.05773502691896257,0.019934252662784837,0.06987712429686843,0.0,0.0,0.0,0.0,1.0
93.0,0.0,0.014291263189990102,0.0,0.0,0.01561353192146627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94.0,0.0,0.005982688544224458,0.0,0.0,0.02567449488305466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95.0,0.0,0.009185908760197935,0.08351913809763262,0.0,0.0381190013119588,0.0,0.027862024941991626,0.021945215099274478,0.05717649344038528,0.0,0.022687920032466845,0.0,0.0,1.0
96.0,0.0,0.004490709425788234,0.0,0.019127301391900154,0.019156922985948316,0.0,0.019364916731037088,0.0,0.08215838362577493,0.0,0.0,0.0,0.0,1.0
97.0,0.03336478519969905,0.005405130615391976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98.0,0.0,0.02127178149057585,0.0,0.0,0.022399466759526025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,0.0,0.0346919061677512,0.0668153104781061,0.07690931310011911,0.02732481986341034,0.17677669529663692,0.0,0.016251192765712068,0.16338434577536629,0.030569749252782406,0.02341464528954235,0.04115729105949331,0.0,1.0
100.0,0.0,0.019001786498335418,0.0,0.0,0.018521524615399864,0.0,0.0,0.0,0.0,0.008480085279244083,0.016556654463313048,0.0,0.2386485386504598,1.0
101.0,0.0,0.00475651494154494,0.0,0.0,0.029489192425410763,0.0,0.0,0.09310566246776639,0.08273688360161723,0.0,0.0,0.0,0.0,1.0
102.0,0.0,0.01633517716972311,0.0,0.0,0.019192169166509555,0.0,0.0,0.02654243731222853,0.11490904884373918,0.008671099695241201,0.0,0.0,0.0,1.0
103.0,0.0,0.0032068417193939548,0.0,0.0,0.0,0.0,0.011296201426438304,0.0,0.015975241260567354,0.008151933134075308,0.0,0.013266715762630813,0.0,1.0
104.0,0.0,0.0034872014682198896,0.0,0.018103654366540923,0.017251638983558852,0.0,0.0,0.03128056235449272,0.0,0.0,0.0,0.0,0.0,1.0
105.0,0.0,0.01897552508559807,0.0,0.0,0.02280207155422338,0.0,0.0,0.007436989561420795,0.0,0.018009041994302328,0.0,0.011366073894047039,0.0,1.0
106.0,0.0,0.0036184035119368485,0.0,0.0,0.05090008744684744,0.0,0.0,0.0,0.0,0.0,0.015931648185455678,0.0,0.04252586358998573,1.0
107.0,0.0,0.0,0.0,0.0,0.02017178826149696,0.0,0.0,0.0,0.0,0.009558988911273407,0.08278327231656522,0.0,0.0,1.0
108.0,0.0,0.01094995739073173,0.0,0.029099534416521654,0.02898974950630842,0.03517169401613643,0.035410162470345355,0.010904017582070736,0.04439486414512593,0.006588261916961229,0.0,0.0,0.0316227766016838,1.0
109.0,0.0,0.0051456619625667235,0.0,0.0,0.018213403936327102,0.0,0.021189267158989777,0.0,0.06309308199298705,0.005664586021495353,0.01775041472675948,0.0,0.0,1.0
110.0,0.0,0.02662532482699913,0.0,0.0,0.02016124072140582,0.0,0.019310762538871158,0.0,0.024738369331115957,0.0,0.0,0.0,0.0472455591261534,1.0
111.0,0.0,0.0,0.0,0.0,0.026983153335475827,0.0,0.0,0.0,0.0,0.03250056229832958,0.0,0.0,0.0,1.0
112.0,0.0,0.0043420842143242185,0.0,0.0,0.0245768447534251,0.0,0.0,0.0337868689199743,0.0,0.012016401565241669,0.019117977822546817,0.0,0.08695699350390396,1.0
113.0,0.0,0.0033357046629808023,0.05354496700964053,0.02212461626755253,0.02787084834293116,0.0,0.0,0.0,0.13499999999999998,0.011290013051583342,0.0,0.0,0.0,1.0
114.0,0.0,0.004755464071577333,0.05974822720902565,0.024687784370624976,0.0214036857558339,0.0,0.0,0.018501741710810753,0.035347527906735905,0.013307433050362052,0.0,0.0,0.03466044231051754,1.0
115.0,0.0,0.007503979168982739,0.0,0.0,0.007365695637359869,0.0,0.0,0.0,0.0,0.009131923074032672,0.0,0.0,0.04409585518440984,1.0
116.0,0.0,0.0,0.0,0.0,0.006612478749271843,0.0,0.0,0.0,0.04581259663083334,0.0,0.0,0.009511322676383462,0.0,1.0
117.0,0.0,0.007520710469952334,0.0,0.0,0.022587697572631286,0.0,0.0,0.028543513148474607,0.0,0.0,0.0,0.0,0.0,1.0
118.0,0.0,0.006228646479740084,0.0,0.0,0.03128751628833054,0.0,0.06454972243679029,0.0,0.16702597175684883,0.0,0.0,0.0,0.0,1.0
119.0,0.0,0.002318885728235304,0.0,0.0,0.021363112511813248,0.0,0.1414213562373095,0.0,0.05310661446562001,0.0,0.01020993691904305,0.0,0.0,1.0
120.0,0.0,0.0029498653417206555,0.0,0.023281009858985936,0.017834793153331797,0.0,0.023570226039551584,0.03361643098403487,0.09999999999999999,0.0,0.0,0.0,0.0,1.0
121.0,0.0,0.007175840448621104,0.0,0.0,0.02351695632482368,0.0,0.0,0.03758358167504635,0.2,0.008549819600709618,0.007374920056299881,0.1026953091870368,0.0,1.0
122.0,0.0,0.006908007713075743,0.0,0.0,0.011495566111454674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
123.0,0.0,0.01723565534949639,0.0,0.014954269155968803,0.01448321581908733,0.0,0.015140043597654827,0.04482865229929494,0.0,0.0,0.0,0.0,0.0,1.0
124.0,0.0,0.0,0.0,0.0,0.017942769398028552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125.0,0.0,0.053684722225514826,0.0,0.0,0.027347887983058025,0.0,0.022332081327588946,0.023808981375560263,0.1796388606820276,0.009510588656421192,0.0,0.0,0.0,1.0
126.0,0.0,0.015049336685370864,0.0,0.0,0.020245895290186028,0.0,0.02426581162443671,0.0,0.016425614811631985,0.0,0.0,0.0,0.0,1.0
127.0,0.0,0.0,0.0,0.07808688094430302,0.02545438051544669,0.0,0.0,0.0,0.16770509831248423,0.0,0.0,0.0,0.0,1.0
128.0,0.0,0.017579560334758444,0.0,0.0,0.02116590570359821,0.0,0.0,0.0,0.16137430609197573,0.0,0.015609763526361566,0.0,0.04308931947855524,1.0
129.0,0.0,0.08973640709603385,0.0,0.015027827244457207,0.0,0.0,0.0,0.011262289639991435,0.021516574145596764,0.0,0.0,0.0,0.0,1.0
130.0,0.0,0.016323579128756528,0.0,0.04453842468826215,0.02713306301742292,0.0,0.0,0.0,0.0,0.0,0.018232064208176902,0.028142954039492116,0.0,1.0
131.0,0.0,0.005448574663204187,0.15430334996209194,0.0,0.04503192454687077,0.0,0.0,0.005458524843033824,0.0,0.0,0.027036903521793762,0.0,0.0,1.0
132.0,0.0,0.000862920415719977,0.0,0.0,0.00740638448219869,0.0,0.0,0.0,0.006414117111778922,0.0,0.003799395072977635,0.005326634333857652,0.0,1.0
133.0,0.0,0.0043420842143242185,0.0,0.03756527420083569,0.02458625259238247,0.016666666666666673,0.03803194146278324,0.02926028679903264,0.16135586226014312,0.0,0.0,0.024072846024282467,0.06543766988020473,1.0
134.0,0.03506478604776681,0.004156390610812865,0.0,0.0,0.030576663803114985,0.0,0.032274861218395144,0.0,0.0,0.013382584475782769,0.0,0.0,0.03093592167691145,1.0
135.0,0.0,0.004880956392219099,0.0,0.0,0.021124462596553734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
136.0,0.0,0.025048723052938107,0.0,0.018084916822056697,0.01930857954938791,0.0,0.01830958278804373,0.006776680622286214,0.0,0.0,0.0,0.0,0.0,1.0
137.0,0.0,0.020310213399180738,0.0,0.04807439487686858,0.03345069423746361,0.0,0.049775099927068696,0.02791080358844654,0.08762487010841898,0.014804396705927012,0.0,0.025048548130518464,0.04559976820713256,1.0
138.0,0.0,0.008794654414785729,0.0,0.0,0.014836615498110592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
139.0,0.0,0.008039977681052935,0.0,0.0,0.02714964942750452,0.0,0.0,0.0,0.0,0.011587244366483037,0.0,0.0,0.0,1.0
140.0,0.0,0.001716415304352086,0.0,0.0,0.02881155876421887,0.0,0.0360855652814282,0.02671173383006685,0.011858541225631434,0.0,0.0,0.0,0.0,1.0
141.0,0.0,0.004694772681614838,0.0,0.09938837346736189,0.020147449812941944,0.0,0.10062305898749054,0.0,0.4269074841227312,0.0,0.0,0.0,0.0,1.0
142.0,0.0,0.0870571822498671,0.0,0.012710497134359686,0.017251638983558852,0.0,0.0,0.0,0.05976143046671968,0.0,0.013766573308919563,0.0,0.0,1.0
143.0,0.0,0.0,0.0,0.03187883565316692,0.026352313834736497,0.0,0.032274861218395144,0.0,0.13693063937629155,0.06239285428106251,0.0,0.0,0.0,1.0
144.0,0.0,0.02368346433091193,0.0,0.06375767130633384,0.031788289489071135,0.0,0.0,0.0104218339998177,0.06192921178835778,0.0,0.012143597754409137,0.0,0.0,1.0
145.0,0.0,0.008900974945102934,0.11496419387363994,0.04539796922502258,0.019710540131089943,0.0,0.02925547948057505,0.0,0.06868546597872781,0.0628411740652157,0.013694245132671225,0.025432678205207865,0.1012917063022684,1.0
146.0,0.0,0.006513126321486328,0.0,0.0,0.04564354645876384,0.0,0.0,0.0,0.15811388300841897,0.0,0.0,0.0,0.0,1.0
147.0,0.0,0.003284737582453035,0.0,0.0,0.0035240835967585904,0.0,0.004316103311485308,0.0,0.006103891839705951,0.0,0.0,0.0,0.0,1.0
148.0,0.0,0.025526137788691016,0.0,0.0,0.03786083829881935,0.0,0.01741682978030042,0.0,0.13311478293393106,0.0,0.0,0.14635196162489908,0.0,1.0
149.0,0.0,0.0,0.0,0.0,0.025877458475338278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150.0,0.0,0.008423306487186432,0.0,0.0,0.03324127267939139,0.0,0.0,0.0,0.0,0.014820073103893015,0.0,0.2626128657194451,0.0,1.0
151.0,0.0,0.006766618072546619,0.0,0.0,0.015214515486254613,0.0,0.0,0.0,0.0,0.0,0.015610537973412685,0.032826608214930636,0.0,1.0
152.0,0.0,0.0,0.0,0.0,0.017213259316477405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153.0,0.0,0.005644709478621484,0.0,0.0,0.023522921492814822,0.0,0.0,0.0,0.15811388300841897,0.0,0.0,0.0,0.0,1.0
154.0,0.0,0.0,0.0,0.0,0.008872442622820283,0.0,0.0,0.04826237002135595,0.061470085639857605,0.0,0.0,0.0,0.0,1.0
155.0,0.0,0.011289418957242968,0.0,0.009768087708897184,0.016149379837498482,0.0,0.03135925346333643,0.00946353434813869,0.055943092778551584,0.0,0.0,0.0,0.0,1.0
156.0,0.0,0.025627431986265194,0.0,0.09978277177477206,0.08248440895762324,0.0,0.033674118946871834,0.024926701168618944,0.0,0.0,0.0,0.0,0.0,1.0
157.0,0.0,0.003567386206158705,0.0,0.0,0.024148145657226706,0.0,0.0,0.0,0.0,0.010471347707292387,0.0,0.0,0.0,1.0
158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022075539284417394,0.0,0.005360562674188973,0.0,1.0
159.0,0.0,0.042984440694044036,0.0,0.0,0.03513641844631533,0.12000000000000002,0.0,0.03185456550449978,0.24343224778007388,0.0,0.0,0.0,0.0,1.0
160.0,0.0,0.013802001629702685,0.0,0.0,0.004312909745889713,0.0,0.0,0.028528779629056825,0.02988071523335984,0.0,0.027302233784406077,0.025146243711475773,0.0,1.0
161.0,0.0,0.0,0.0,0.0,0.028867513459481287,0.0,0.0,0.018505830254940132,0.0,0.0,0.0,0.0,0.0,1.0
163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10573865926188018,0.0,0.0,0.0,0.0,1.0
164.0,0.0,0.053813823519705,0.04225771273642583,0.08730378697119727,0.014433756729740644,0.0,0.0,0.013085598064755342,0.0,0.0,0.0,0.02076136996343499,0.0,1.0
165.0,0.013504345424392206,0.019477435987464604,0.0549735157788225,0.0,0.024230947322805087,0.0,0.0,0.0,0.0,0.009012301173931252,0.016523529301110708,0.02358519019978468,0.0,1.0
166.0,0.0,0.0055098836453399205,0.0,0.0,0.020211023740523325,0.0,0.022637081062214248,0.00906045433745495,0.0,0.0,0.014136620718182835,0.0,0.057171500881448525,1.0
167.0,0.026166161288584573,0.007917949798830766,0.0,0.0,0.0293006006675673,0.0,0.022100008647767646,0.016359160346731884,0.2302437847237362,0.01989111103507915,0.0,0.0,0.0,1.0
168.0,0.0,0.008154182904720742,0.10245014273309601,0.0,0.01613743060919757,0.0,0.0,0.0,0.0,0.010364146350020939,0.0179512280553158,0.0,0.0,1.0
